[9.025418655612473, 2.190516919489202, -1.3952055525481715, 6.96477881661211, 6.300401383723116]
[9.025418655612473, 2.190516919489202, -1.3952055525481715, 6.96477881661211, 6.025576328682754]
[9.025418655612473, 2.077413493190023, -1.3952055525481715, 6.96477881661211, 6.025576328682754]
[9.025418655612473, 1.86544426256057, -1.3952055525481715, 6.96477881661211, 6.025576328682754]
[8.97606739744988, 1.86544426256057, -1.3952055525481715, 6.96477881661211, 6.025576328682754]
[8.97606739744988, 1.6657909874120718, -1.3952055525481715, 6.96477881661211, 6.025576328682754]
[8.97606739744988, 1.6657909874120718, -1.24969863432706, 6.96477881661211, 6.025576328682754]
[8.97606739744988, 1.6657909874120718, -1.24969863432706, 6.727373065092704, 6.025576328682754]
[8.97606739744988, 1.4118108863466008, -1.24969863432706, 6.727373065092704, 6.025576328682754]
[8.97606739744988, 1.4118108863466008, -1.24969863432706, 6.727373065092704, 5.920790400917663]
[8.97606739744988, 1.4118108863466008, -1.24969863432706, 6.727373065092704, 5.874354445952575]
[8.97606739744988, 1.2701636316310772, -1.24969863432706, 6.727373065092704, 5.874354445952575]
[8.97606739744988, 1.2701636316310772, -1.24969863432706, 6.678042389852313, 5.874354445952575]
[8.97606739744988, 1.2701636316310772, -1.24969863432706, 6.644357042530319, 5.874354445952575]
[8.97606739744988, 1.2701636316310772, -1.24969863432706, 6.644357042530319, 5.774528370229171]
[8.97606739744988, 1.218543097873992, -1.24969863432706, 6.644357042530319, 5.774528370229171]
[8.97606739744988, 1.218543097873992, -1.24969863432706, 6.411981247768116, 5.774528370229171]
[8.97606739744988, 1.218543097873992, -1.2329600417057631, 6.411981247768116, 5.774528370229171]
[8.97606739744988, 1.218543097873992, -1.2329600417057631, 6.300616077250209, 5.774528370229171]
[8.97606739744988, 1.218543097873992, -1.1567451584456645, 6.300616077250209, 5.774528370229171]
[8.97606739744988, 1.218543097873992, -1.1567451584456645, 6.205895223179325, 5.774528370229171]
[8.973842972674818, 1.218543097873992, -1.1567451584456645, 6.205895223179325, 5.774528370229171]
[8.891517721913829, 1.218543097873992, -1.1567451584456645, 6.205895223179325, 5.774528370229171]
