[1.8509086081238397, -1.901620999726303, 1.4496154559790604, -2.9843207340489153, -5.623179387525282]
[1.6695590329402719, -1.901620999726303, 1.4496154559790604, -2.9843207340489153, -5.623179387525282]
[1.6695590329402719, -1.7157871425594937, 1.4496154559790604, -2.9843207340489153, -5.623179387525282]
[1.6695590329402719, -1.7157871425594937, 1.3750420250452493, -2.9843207340489153, -5.623179387525282]
[1.6695590329402719, -1.7157871425594937, 1.3750420250452493, -2.9843207340489153, -5.403790153176642]
[1.6695590329402719, -1.7157871425594937, 1.3665757689251992, -2.9843207340489153, -5.403790153176642]
[1.6695590329402719, -1.7157871425594937, 1.288869984662763, -2.9843207340489153, -5.403790153176642]
[1.1352927227665643, -1.7157871425594937, 1.288869984662763, -2.9843207340489153, -5.403790153176642]
[1.043027564985799, -1.7157871425594937, 1.288869984662763, -2.9843207340489153, -5.403790153176642]
[0.8512869499672384, -1.7157871425594937, 1.288869984662763, -2.9843207340489153, -5.403790153176642]
[0.8512869499672384, -1.699444907842315, 1.288869984662763, -2.9843207340489153, -5.403790153176642]
[0.6743207425915362, -1.699444907842315, 1.288869984662763, -2.9843207340489153, -5.403790153176642]
[0.6743207425915362, -1.699444907842315, 1.288869984662763, -2.9843207340489153, -5.261484607551665]
[0.6743207425915362, -1.699444907842315, 1.288869984662763, -2.9843207340489153, -5.248780284560899]
[0.6743207425915362, -1.699444907842315, 1.288869984662763, -2.9843207340489153, -4.98429431390328]
[0.6743207425915362, -1.5148313511580063, 1.288869984662763, -2.9843207340489153, -4.98429431390328]
[0.6165904284319391, -1.5148313511580063, 1.288869984662763, -2.9843207340489153, -4.98429431390328]
[0.6165904284319391, -1.4457109178564211, 1.288869984662763, -2.9843207340489153, -4.98429431390328]
[0.6165904284319391, -1.4457109178564211, 1.288869984662763, -2.9843207340489153, -4.855196227890911]
[0.6165904284319391, -1.4457109178564211, 1.288869984662763, -2.9843207340489153, -4.582661436750533]
[0.22995763976369116, -1.4457109178564211, 1.288869984662763, -2.9843207340489153, -4.582661436750533]
[0.22995763976369116, -1.4457109178564211, 1.288869984662763, -2.938706945248771, -4.582661436750533]
[0.22995763976369116, -1.4457109178564211, 1.288869984662763, -2.938706945248771, -4.544597349885032]
[0.22995763976369116, -1.4457109178564211, 1.2806815093497077, -2.938706945248771, -4.544597349885032]
[0.22995763976369116, -1.4457109178564211, 1.2806815093497077, -2.938706945248771, -4.479121165648977]
[-0.06214658303597559, -1.4457109178564211, 1.2806815093497077, -2.938706945248771, -4.479121165648977]
[-0.06214658303597559, -1.4457109178564211, 1.2806815093497077, -2.938706945248771, -4.247554340790498]
[-0.03599500777744614, -1.4457109178564211, 1.2806815093497077, -2.938706945248771, -4.247554340790498]
[-0.03599500777744614, -1.4457109178564211, 1.2806815093497077, -2.9159338467586684, -4.247554340790498]
[-0.03599500777744614, -1.4457109178564211, 1.1650918053208739, -2.9159338467586684, -4.247554340790498]
[-0.03599500777744614, -1.4457109178564211, 1.1518270958349222, -2.9159338467586684, -4.247554340790498]
[-0.03599500777744614, -1.4457109178564211, 1.1518270958349222, -2.510700469791994, -4.247554340790498]
[-0.03599500777744614, -1.4457109178564211, 1.1518270958349222, -2.378781049874637, -4.247554340790498]
[-0.03599500777744614, -1.314399212901169, 1.1518270958349222, -2.378781049874637, -4.247554340790498]
[-0.03599500777744614, -1.314399212901169, 1.1518270958349222, -2.378781049874637, -4.084979269513125]
[-0.03599500777744614, -1.314399212901169, 1.1518270958349222, -2.378781049874637, -4.048374885010828]
[-0.03599500777744614, -1.314399212901169, 1.0210334722306065, -2.378781049874637, -4.048374885010828]
[-0.03599500777744614, -1.314399212901169, 1.0210334722306065, -2.378781049874637, -3.860288831311742]
[-0.03599500777744614, -1.1589281110027936, 1.0210334722306065, -2.378781049874637, -3.860288831311742]
[-0.03599500777744614, -1.1589281110027936, 1.0210334722306065, -2.378781049874637, -3.7716993688794473]
[-0.03599500777744614, -1.1589281110027936, 1.0210334722306065, -2.378781049874637, -3.7541638443578873]
[-0.03599500777744614, -1.0129152682884661, 1.0210334722306065, -2.378781049874637, -3.7541638443578873]
[-0.03599500777744614, -0.8831221064731254, 1.0210334722306065, -2.378781049874637, -3.7541638443578873]
[-0.03599500777744614, -0.8831221064731254, 1.0210334722306065, -2.0775472915420634, -3.7541638443578873]
[-0.03599500777744614, -0.8831221064731254, 1.0210334722306065, -2.0775472915420634, -3.445619166634128]
[-0.03599500777744614, -0.8831221064731254, 1.0210334722306065, -2.0775472915420634, -3.3584964994117454]
[-0.03599500777744614, -0.7615966513459312, 1.0210334722306065, -2.0775472915420634, -3.3584964994117454]
[-0.03599500777744614, -0.7615966513459312, 1.0210334722306065, -2.0775472915420634, -3.3284646015149275]
[-0.03599500777744614, -0.5900918046397154, 1.0210334722306065, -2.0775472915420634, -3.3284646015149275]
[-0.03599500777744614, -0.5900918046397154, 0.5126635095652524, -2.0775472915420634, -3.3284646015149275]
[-0.03599500777744614, -0.35140563300050864, 0.5126635095652524, -2.0775472915420634, -3.3284646015149275]
[-0.03599500777744614, -0.35140563300050864, 0.5126635095652524, -2.000244868273412, -3.3284646015149275]
[-0.03599500777744614, -0.2425639568216613, 0.5126635095652524, -2.000244868273412, -3.3284646015149275]
[-0.03599500777744614, -0.2425639568216613, 0.5126635095652524, -2.000244868273412, -3.1045171603575508]
[-0.03599500777744614, -0.2425639568216613, 0.5126635095652524, -2.000244868273412, -2.935461861043655]
[-0.03599500777744614, -0.2425639568216613, 0.5126635095652524, -1.9335757327287608, -2.935461861043655]
[-0.03599500777744614, -0.2425639568216613, 0.5126635095652524, -1.824638593988383, -2.935461861043655]
[-0.03599500777744614, -0.2425639568216613, 0.5126635095652524, -1.824638593988383, -2.772116435193]
[-0.03599500777744614, -0.13978279693476117, 0.5126635095652524, -1.824638593988383, -2.772116435193]
[-0.03599500777744614, -0.09135803414109946, 0.5126635095652524, -1.824638593988383, -2.772116435193]
[-0.03599500777744614, -0.09135803414109946, 0.5126635095652524, -1.6435860942278355, -2.772116435193]
[-0.03599500777744614, -0.09135803414109946, 0.3524456754841761, -1.6435860942278355, -2.772116435193]
[-0.03599500777744614, -0.09135803414109946, 0.27094140757340696, -1.6435860942278355, -2.772116435193]
[-0.03599500777744614, -0.09135803414109946, 0.27094140757340696, -1.6117312492721234, -2.772116435193]
[-0.03599500777744614, -0.09135803414109946, 0.27094140757340696, -1.6117312492721234, -2.719895104318798]
[-0.03599500777744614, -0.09135803414109946, 0.25612262654739804, -1.6117312492721234, -2.719895104318798]
[-0.03599500777744614, -0.09135803414109946, 0.25612262654739804, -1.6117312492721234, -2.617263151048411]
[-0.03599500777744614, -0.09135803414109946, 0.25612262654739804, -1.4912806806693644, -2.617263151048411]
[-0.03599500777744614, -0.013988442830119657, 0.25612262654739804, -1.4912806806693644, -2.617263151048411]
[-0.03472931441722198, -0.013988442830119657, 0.25612262654739804, -1.4912806806693644, -2.617263151048411]
[-0.03472931441722198, -0.013988442830119657, 0.25612262654739804, -1.378873223684956, -2.617263151048411]
[-0.03472931441722198, -0.013988442830119657, 0.25612262654739804, -1.378873223684956, -2.528678071517059]
[-0.03472931441722198, -0.013988442830119657, 0.24834180328317002, -1.378873223684956, -2.528678071517059]
[-0.03472931441722198, -0.013988442830119657, 0.24834180328317002, -1.378873223684956, -2.4015978439170156]
[-0.03472931441722198, -0.013988442830119657, 0.24834180328317002, -1.1121551517464607, -2.4015978439170156]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.1121551517464607, -2.4015978439170156]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.104015507036585, -2.4015978439170156]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.104015507036585, -2.2482027907789797]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.0585976421695173, -2.2482027907789797]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.0532384740562624, -2.2482027907789797]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.0532384740562624, -2.21397695192424]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.0532384740562624, -2.023389980842828]
[-0.03472931441722198, -0.013988442830119657, -0.05543995514789274, -1.0532384740562624, -1.8026599899828903]
[-0.03472931441722198, -0.013988442830119657, 0.01973514235162188, -1.0532384740562624, -1.8026599899828903]
[-0.03472931441722198, -0.013988442830119657, 0.01973514235162188, -1.0532384740562624, -1.6118855325469055]
[-0.03472931441722198, -0.013988442830119657, 0.01973514235162188, -1.0532384740562624, -1.42895527464887]
[-0.03472931441722198, -0.013988442830119657, 0.01973514235162188, -0.851577405880941, -1.42895527464887]
[-0.03472931441722198, -0.013988442830119657, 0.01973514235162188, -0.851577405880941, -1.2708745462495452]
[-0.03472931441722198, -0.013988442830119657, 0.01973514235162188, -0.851577405880941, -0.9121718664274437]
[-0.03472931441722198, -0.013988442830119657, -0.019124634819306728, -0.851577405880941, -0.9121718664274437]
[-0.017767175018038373, -0.013988442830119657, -0.019124634819306728, -0.851577405880941, -0.9121718664274437]
[-0.017767175018038373, -0.013988442830119657, -0.019124634819306728, -0.851577405880941, -0.3811203944472322]
[-0.017767175018038373, -0.013988442830119657, -0.019124634819306728, -0.851577405880941, -0.23675534803416354]
[-0.017767175018038373, -0.013988442830119657, -0.019124634819306728, -0.851577405880941, -0.15628555345767]
[-0.017767175018038373, -0.013988442830119657, -0.019124634819306728, -0.851577405880941, 0.14831965696183]
[-0.017767175018038373, -0.013988442830119657, 0.009176336371268475, -0.851577405880941, 0.14831965696183]
